id,breakin_use,change_arc_or_contact,count_number,has_data,opt_year,with_load
9206,2018-07-31 00:00:00.0000000,0,22,1,5,1
9207,2018-07-31 00:00:00.0000000,0,22,1,5,1
9208,2018-07-31 00:00:00.0000000,0,22,1,5,1
9209,2018-11-02 00:00:00.0000000,0,21,1,5,1
9210,2018-11-02 00:00:00.0000000,0,21,1,5,1
9211,2018-11-02 00:00:00.0000000,0,21,1,5,1
9212,2018-08-04 00:00:00.0000000,0,28,1,5,1
9213,2018-08-04 00:00:00.0000000,0,28,1,5,1
9214,2018-08-04 00:00:00.0000000,0,28,1,5,1
9215,2018-08-04 00:00:00.0000000,0,28,1,5,1
9216,2018-08-02 00:00:00.0000000,0,23,1,5,1
9217,2018-11-11 00:00:00.0000000,0,39,1,5,1
9218,2018-11-11 00:00:00.0000000,0,36,1,5,1
9219,2018-11-03 00:00:00.0000000,0,28,1,5,1
9220,2018-11-03 00:00:00.0000000,0,28,1,5,1
9221,2018-11-03 00:00:00.0000000,0,28,1,5,1
9222,2018-11-03 00:00:00.0000000,0,28,1,5,1
9223,2018-11-03 00:00:00.0000000,0,28,1,5,1
9224,2018-11-03 00:00:00.0000000,0,28,1,5,1
9225,2018-11-03 00:00:00.0000000,0,28,1,5,1
9226,2018-11-06 00:00:00.0000000,0,24,1,5,1
9227,2018-11-06 00:00:00.0000000,0,24,1,5,1
9228,2018-11-06 00:00:00.0000000,0,24,1,5,1
9229,2018-11-06 00:00:00.0000000,0,24,1,5,1
9230,2018-11-06 00:00:00.0000000,0,24,1,5,1
9231,2018-11-03 00:00:00.0000000,0,23,1,5,1
9232,2018-11-03 00:00:00.0000000,0,23,1,5,1
9233,2018-11-03 00:00:00.0000000,0,23,1,5,1
9234,2018-11-03 00:00:00.0000000,0,23,1,5,1
9235,2018-11-03 00:00:00.0000000,0,23,1,5,1
9236,2018-11-03 00:00:00.0000000,0,23,1,5,1
9237,2018-11-03 00:00:00.0000000,0,23,1,5,1
9238,2018-11-03 00:00:00.0000000,0,23,1,5,1
9239,2018-11-03 00:00:00.0000000,0,23,1,5,1
9240,2018-11-03 00:00:00.0000000,0,23,1,5,1
9241,2018-11-03 00:00:00.0000000,0,23,1,5,1
9242,2018-11-03 00:00:00.0000000,0,23,1,5,1
9243,2018-11-03 00:00:00.0000000,0,27,1,5,1
9244,2018-11-03 00:00:00.0000000,0,27,1,5,1
9245,2018-11-03 00:00:00.0000000,0,27,1,5,1
9246,2018-11-03 00:00:00.0000000,0,21,1,5,1
9247,2018-11-03 00:00:00.0000000,0,21,1,5,1
9248,2018-11-06 00:00:00.0000000,0,42,1,5,1
9249,2018-11-06 00:00:00.0000000,0,42,1,5,1
9250,2018-11-06 00:00:00.0000000,0,42,1,5,1
9251,2018-11-06 00:00:00.0000000,0,42,1,5,1
9252,2018-11-06 00:00:00.0000000,0,42,1,5,1
9253,2018-11-06 00:00:00.0000000,0,42,1,5,1
9254,2018-11-06 00:00:00.0000000,0,42,1,5,1
9255,2018-11-06 00:00:00.0000000,0,42,1,5,1
9256,2018-11-06 00:00:00.0000000,0,42,1,5,1
9257,2018-11-06 00:00:00.0000000,0,42,1,5,1
9258,2018-11-06 00:00:00.0000000,0,42,1,5,1
9259,2018-11-06 00:00:00.0000000,0,30,1,5,1
9260,2018-11-06 00:00:00.0000000,0,30,1,5,1
9261,2018-11-06 00:00:00.0000000,0,30,1,5,1
9262,2018-11-06 00:00:00.0000000,0,30,1,5,1
9263,2018-11-11 00:00:00.0000000,0,38,1,5,1
9264,2018-11-11 00:00:00.0000000,0,38,1,5,1
9265,2018-11-11 00:00:00.0000000,0,38,1,5,1
9266,2018-11-11 00:00:00.0000000,0,38,1,5,1
9267,2018-11-11 00:00:00.0000000,0,38,1,5,1
9268,2018-11-11 00:00:00.0000000,0,38,1,5,1
9269,2018-11-11 00:00:00.0000000,0,38,1,5,1
9270,2018-11-12 00:00:00.0000000,0,25,1,5,1
9271,2018-11-12 00:00:00.0000000,0,25,1,5,1
9272,2018-11-12 00:00:00.0000000,0,25,1,5,1
9273,2018-11-06 00:00:00.0000000,0,18,1,5,1
9274,2018-11-06 00:00:00.0000000,0,18,1,5,1
9275,2018-11-06 00:00:00.0000000,0,18,1,5,1
9276,2018-11-06 00:00:00.0000000,0,18,1,5,1
9277,2018-11-12 00:00:00.0000000,0,27,1,5,1
9278,2018-11-12 00:00:00.0000000,0,27,1,5,1
9279,2018-11-12 00:00:00.0000000,0,27,1,5,1
9280,2018-11-12 00:00:00.0000000,0,23,1,5,1
9281,2018-11-12 00:00:00.0000000,0,23,1,5,1
9282,2018-11-12 00:00:00.0000000,0,23,1,5,1
9283,2018-11-12 00:00:00.0000000,0,23,1,5,1
9284,2018-11-12 00:00:00.0000000,0,23,1,5,1
9285,2018-11-12 00:00:00.0000000,0,23,1,5,1
9286,2018-11-03 00:00:00.0000000,0,21,1,5,1
9287,2018-11-03 00:00:00.0000000,0,21,1,5,1
9288,2018-11-03 00:00:00.0000000,0,21,1,5,1
9289,2018-11-03 00:00:00.0000000,0,21,1,5,1
9290,2018-11-03 00:00:00.0000000,0,21,1,5,1
9291,2018-11-03 00:00:00.0000000,0,21,1,5,1
9292,2018-11-03 00:00:00.0000000,0,21,1,5,1
9293,2018-11-03 00:00:00.0000000,0,21,1,5,1
9294,2018-11-06 00:00:00.0000000,0,19,1,5,1
9295,2018-11-06 00:00:00.0000000,0,19,1,5,1
9296,2018-11-06 00:00:00.0000000,0,19,1,5,1
9297,2018-11-06 00:00:00.0000000,0,19,1,5,1
9298,2018-11-06 00:00:00.0000000,0,19,1,5,1
9299,2018-11-06 00:00:00.0000000,0,19,1,5,1
9300,2018-11-06 00:00:00.0000000,0,19,1,5,1
9301,2018-11-06 00:00:00.0000000,0,19,1,5,1
9302,2018-11-06 00:00:00.0000000,0,19,1,5,1
9303,2018-11-06 00:00:00.0000000,0,19,1,5,1
9304,2018-11-06 00:00:00.0000000,0,19,1,5,1
9305,2018-11-06 00:00:00.0000000,0,19,1,5,1
9306,2018-11-06 00:00:00.0000000,0,19,1,5,1
9307,2018-11-06 00:00:00.0000000,0,19,1,5,1
9308,2018-11-06 00:00:00.0000000,0,19,1,5,1
9309,2018-11-06 00:00:00.0000000,0,19,1,5,1
9310,2018-11-07 00:00:00.0000000,0,36,1,5,1
9311,2018-11-07 00:00:00.0000000,0,36,1,5,1
9312,2018-11-07 00:00:00.0000000,0,36,1,5,1
9313,2018-10-19 00:00:00.0000000,0,42,1,5,1
9314,2018-10-19 00:00:00.0000000,0,42,1,5,1
9315,2018-10-19 00:00:00.0000000,0,42,1,5,1
9316,2018-10-19 00:00:00.0000000,0,42,1,5,1
9317,2018-11-12 00:00:00.0000000,0,17,1,5,1
9318,2018-11-12 00:00:00.0000000,0,17,1,5,1
9319,2018-11-12 00:00:00.0000000,0,17,1,5,1
9320,2018-11-12 00:00:00.0000000,0,17,1,5,1
9321,2018-11-12 00:00:00.0000000,0,22,1,5,1
9322,2018-11-12 00:00:00.0000000,0,22,1,5,1
9323,2018-11-12 00:00:00.0000000,0,22,1,5,1
9324,2018-11-12 00:00:00.0000000,0,22,1,5,1
9325,2018-11-12 00:00:00.0000000,0,22,1,5,1
9326,2018-11-12 00:00:00.0000000,0,15,1,5,1
9327,2018-11-12 00:00:00.0000000,0,15,1,5,1
9328,2018-11-12 00:00:00.0000000,0,15,1,5,1
9329,2018-11-12 00:00:00.0000000,0,15,1,5,1
9330,2018-11-12 00:00:00.0000000,0,15,1,5,1
9331,2018-11-12 00:00:00.0000000,0,15,1,5,1
9332,2018-11-12 00:00:00.0000000,0,15,1,5,1
9333,2018-11-12 00:00:00.0000000,0,15,1,5,1
9334,2018-11-12 00:00:00.0000000,0,15,1,5,1
9335,2018-11-12 00:00:00.0000000,0,15,1,5,1
9336,2018-11-12 00:00:00.0000000,0,15,1,5,1
9337,2018-11-12 00:00:00.0000000,0,15,1,5,1
9338,2018-11-12 00:00:00.0000000,0,15,1,5,1
9339,2018-11-12 00:00:00.0000000,0,15,1,5,1
9340,2018-11-12 00:00:00.0000000,0,15,1,5,1
9341,2018-11-12 00:00:00.0000000,0,15,1,5,1
9342,2018-11-12 00:00:00.0000000,0,15,1,5,1
9343,2018-11-12 00:00:00.0000000,0,15,1,5,1
9344,2018-11-12 00:00:00.0000000,0,15,1,5,1
9345,2018-11-12 00:00:00.0000000,0,15,1,5,1
9346,2018-11-12 00:00:00.0000000,0,15,1,5,1
9347,2018-11-12 00:00:00.0000000,0,15,1,5,1
9348,2018-11-12 00:00:00.0000000,0,15,1,5,1
9349,2018-11-12 00:00:00.0000000,0,15,1,5,1
9350,2018-11-12 00:00:00.0000000,0,15,1,5,1
9351,2018-12-02 00:00:00.0000000,0,16,1,5,1
9352,2018-12-02 00:00:00.0000000,0,16,1,5,1
9353,2018-12-02 00:00:00.0000000,0,16,1,5,1
9354,2018-12-02 00:00:00.0000000,0,16,1,5,1
9355,2018-11-07 00:00:00.0000000,0,47,1,5,1
9356,2018-11-07 00:00:00.0000000,0,47,1,5,1
9357,2018-11-07 00:00:00.0000000,0,47,1,5,1
9358,2018-11-07 00:00:00.0000000,0,47,1,5,1
9359,2018-11-02 00:00:00.0000000,0,24,1,5,1
9360,2018-11-02 00:00:00.0000000,0,24,1,5,1
9361,2018-11-02 00:00:00.0000000,0,24,1,5,1
9362,2018-11-02 00:00:00.0000000,0,24,1,5,1
9363,2018-11-02 00:00:00.0000000,0,24,1,5,1
9364,2018-11-02 00:00:00.0000000,0,24,1,5,1
9365,2018-11-02 00:00:00.0000000,0,24,1,5,1
9366,2018-11-02 00:00:00.0000000,0,24,1,5,1
9367,2018-11-02 00:00:00.0000000,0,24,1,5,1
9368,2018-11-02 00:00:00.0000000,0,24,1,5,1
9369,2018-11-02 00:00:00.0000000,0,24,1,5,1
9370,2018-11-02 00:00:00.0000000,0,24,1,5,1
9371,2018-11-02 00:00:00.0000000,0,21,1,5,1
9372,2018-11-02 00:00:00.0000000,0,21,1,5,1
9373,2018-11-02 00:00:00.0000000,0,21,1,5,1
9374,2018-11-02 00:00:00.0000000,0,21,1,5,1
9375,2018-11-02 00:00:00.0000000,0,21,1,5,1
9376,2018-11-02 00:00:00.0000000,0,21,1,5,1
9377,2018-11-12 00:00:00.0000000,0,18,1,5,1
9378,2018-11-12 00:00:00.0000000,0,18,1,5,1
9379,2018-11-12 00:00:00.0000000,0,18,1,5,1
9380,2018-11-12 00:00:00.0000000,0,18,1,5,1
9381,2018-11-12 00:00:00.0000000,0,18,1,5,1
9382,2018-11-12 00:00:00.0000000,0,18,1,5,1
9383,2018-11-12 00:00:00.0000000,0,18,1,5,1
9384,2018-11-12 00:00:00.0000000,0,18,1,5,1
9385,2018-11-12 00:00:00.0000000,0,18,1,5,1
9386,2018-11-12 00:00:00.0000000,0,18,1,5,1
9387,2018-11-12 00:00:00.0000000,0,18,1,5,1
9388,2018-11-12 00:00:00.0000000,0,18,1,5,1
9389,2018-11-12 00:00:00.0000000,0,18,1,5,1
9390,2018-11-12 00:00:00.0000000,0,18,1,5,1
9391,2018-11-12 00:00:00.0000000,0,18,1,5,1
9392,2018-11-12 00:00:00.0000000,0,17,1,5,1
9393,2018-10-19 00:00:00.0000000,0,17,1,5,1
9394,2018-10-19 00:00:00.0000000,0,37,1,5,1
9395,2018-11-07 00:00:00.0000000,0,43,1,5,1
9396,2018-11-07 00:00:00.0000000,0,43,1,5,1
9397,2018-10-19 00:00:00.0000000,0,20,1,5,1
9398,2018-10-19 00:00:00.0000000,0,20,1,5,1
9399,2018-10-19 00:00:00.0000000,0,20,1,5,1
9400,2018-10-19 00:00:00.0000000,0,20,1,5,1
9401,2018-10-19 00:00:00.0000000,0,20,1,5,1
9402,2018-10-19 00:00:00.0000000,0,20,1,5,1
9403,2018-10-19 00:00:00.0000000,0,20,1,5,1
9404,2018-11-02 00:00:00.0000000,0,18,1,5,1
9405,2018-10-19 00:00:00.0000000,0,33,1,5,1
9406,2018-10-19 00:00:00.0000000,0,33,1,5,1
9407,2018-10-19 00:00:00.0000000,0,35,1,5,1
9408,2018-10-19 00:00:00.0000000,0,35,1,5,1
9409,2018-10-19 00:00:00.0000000,0,35,1,5,1
9410,2018-10-19 00:00:00.0000000,0,45,1,5,1
9411,2018-10-19 00:00:00.0000000,0,45,1,5,1
9412,2018-11-03 00:00:00.0000000,0,23,1,5,1
9413,2018-11-03 00:00:00.0000000,0,23,1,5,1
9414,2018-11-03 00:00:00.0000000,0,25,1,5,1
9415,2018-11-03 00:00:00.0000000,0,25,1,5,1
9416,2018-11-03 00:00:00.0000000,0,25,1,5,1
9417,2018-11-03 00:00:00.0000000,0,25,1,5,1
9418,2018-11-12 00:00:00.0000000,0,37,1,5,1
9419,2018-11-12 00:00:00.0000000,0,37,1,5,1
9420,2018-11-12 00:00:00.0000000,0,37,1,5,1
9421,2018-11-12 00:00:00.0000000,0,37,1,5,1
9422,2018-11-12 00:00:00.0000000,0,37,1,5,1
9423,2018-11-12 00:00:00.0000000,0,37,1,5,1
9424,2018-11-12 00:00:00.0000000,0,37,1,5,1
9425,2018-11-12 00:00:00.0000000,0,26,1,5,1
9426,2018-11-12 00:00:00.0000000,0,26,1,5,1
9427,2018-11-12 00:00:00.0000000,0,26,1,5,1
9428,2018-11-12 00:00:00.0000000,0,26,1,5,1
9429,2018-11-12 00:00:00.0000000,0,26,1,5,1
9430,2011-02-12 00:00:00.0000000,0,1000,1,200,1
9431,2011-02-12 00:00:00.0000000,0,1000,1,200,1
9432,2016-05-17 00:00:00.0000000,0,68,1,5,1
9433,2016-02-21 00:00:00.0000000,0,48,1,5,1
9434,2016-02-21 00:00:00.0000000,0,48,1,5,1
9435,2016-01-22 00:00:00.0000000,0,87,1,5,1
9436,2017-02-03 00:00:00.0000000,0,7,1,3,1
9437,2016-05-09 00:00:00.0000000,0,86,1,5,1
9438,2016-05-10 00:00:00.0000000,0,107,1,5,1
9439,2016-05-09 00:00:00.0000000,0,93,1,5,1
9440,2016-05-09 00:00:00.0000000,0,93,1,5,1
9441,2017-02-03 00:00:00.0000000,0,12,1,3,1
9442,2017-02-03 00:00:00.0000000,0,12,1,3,1
9443,2017-04-29 00:00:00.0000000,0,13,1,3,1
9444,2017-04-29 00:00:00.0000000,0,13,1,3,1
9445,2017-04-13 00:00:00.0000000,0,8,1,3,1
9446,2017-04-13 00:00:00.0000000,0,8,1,3,1
9447,2017-04-13 00:00:00.0000000,0,67,1,3,1
9448,2018-01-26 00:00:00.0000000,0,67,1,5,1
9449,2018-03-19 00:00:00.0000000,0,42,1,5,1
9450,2018-11-10 00:00:00.0000000,0,6,1,3,1
9451,2018-11-10 00:00:00.0000000,0,6,1,3,1
9452,2018-11-10 00:00:00.0000000,0,9,1,3,1
9453,2016-01-22 00:00:00.0000000,0,450,1,36,1
9454,2016-01-22 00:00:00.0000000,0,21,1,3,1
9455,2017-11-12 00:00:00.0000000,0,8,1,3,1
9456,2017-11-12 00:00:00.0000000,0,8,1,3,1
9457,2017-11-12 00:00:00.0000000,0,8,1,3,1
9458,2017-11-12 00:00:00.0000000,0,8,1,3,1
9459,2017-11-12 00:00:00.0000000,0,34,1,3,1
9460,2017-11-12 00:00:00.0000000,0,11,1,3,1
9461,2019-02-05 00:00:00.0000000,0,11,1,3,1
9462,2019-02-02 00:00:00.0000000,0,16,1,3,1
9463,2017-05-04 00:00:00.0000000,0,17,1,3,1
9464,2017-07-07 00:00:00.0000000,0,21,1,3,1
9465,2017-07-07 00:00:00.0000000,0,17,1,3,1
9466,2017-07-07 00:00:00.0000000,0,17,1,3,1
9467,2017-09-10 00:00:00.0000000,0,6,1,3,1
9468,2017-11-10 00:00:00.0000000,0,8,1,3,1
9469,2017-11-10 00:00:00.0000000,0,8,1,3,1
9470,2017-11-10 00:00:00.0000000,0,8,1,3,1
9471,2017-11-10 00:00:00.0000000,0,8,1,3,1
9472,2017-11-10 00:00:00.0000000,0,8,1,3,1
9473,2017-11-10 00:00:00.0000000,0,8,1,3,1
9474,2017-11-10 00:00:00.0000000,0,8,1,3,1
9475,2018-07-23 00:00:00.0000000,0,0,1,2,1
9476,2018-07-23 00:00:00.0000000,0,4,1,5,1
9477,2016-04-14 00:00:00.0000000,0,157,1,35,1
9478,2016-09-14 00:00:00.0000000,0,87,1,15,1
9479,2016-09-14 00:00:00.0000000,0,96,1,15,1
9480,2016-09-14 00:00:00.0000000,0,96,1,15,1
9481,2016-09-14 00:00:00.0000000,0,96,1,15,1
9482,2016-09-14 00:00:00.0000000,0,96,1,15,1
9483,2016-09-14 00:00:00.0000000,0,96,1,15,1
9484,2016-01-29 00:00:00.0000000,0,94,1,15,1
9485,2016-01-29 00:00:00.0000000,0,94,1,15,1
9486,2016-01-29 00:00:00.0000000,0,94,1,15,1
9487,2016-01-29 00:00:00.0000000,0,94,1,15,1
9488,2016-01-29 00:00:00.0000000,0,94,1,15,1
9489,2016-01-29 00:00:00.0000000,0,94,1,15,1
9490,2016-01-29 00:00:00.0000000,0,94,1,15,1
9491,2016-01-29 00:00:00.0000000,0,94,1,15,1
9492,2016-01-29 00:00:00.0000000,0,94,1,15,1
9493,2016-01-29 00:00:00.0000000,0,94,1,15,1
9494,2016-01-29 00:00:00.0000000,0,94,1,15,1
9495,2016-01-29 00:00:00.0000000,0,94,1,15,1
9496,2016-01-29 00:00:00.0000000,0,94,1,15,1
9497,2016-01-29 00:00:00.0000000,0,94,1,15,1
9498,2016-01-30 00:00:00.0000000,0,103,1,20,1
9499,2016-01-30 00:00:00.0000000,0,103,1,20,1
9500,2016-01-30 00:00:00.0000000,0,103,1,20,1
9501,2016-01-30 00:00:00.0000000,0,103,1,20,1
9502,2016-01-27 00:00:00.0000000,0,126,1,30,1
9503,2016-01-27 00:00:00.0000000,0,126,1,30,1
9504,2016-01-27 00:00:00.0000000,0,126,1,30,1
9505,2016-01-27 00:00:00.0000000,0,126,1,30,1
9506,2016-01-27 00:00:00.0000000,0,126,1,30,1
9507,2016-01-27 00:00:00.0000000,0,126,1,30,1
9508,2016-01-27 00:00:00.0000000,0,126,1,30,1
9509,2016-01-27 00:00:00.0000000,0,126,1,30,1
9510,2016-01-27 00:00:00.0000000,0,126,1,30,1
9511,2016-01-27 00:00:00.0000000,0,126,1,30,1
9512,2016-01-27 00:00:00.0000000,0,126,1,30,1
9513,2016-01-27 00:00:00.0000000,0,126,1,30,1
9514,2016-01-27 00:00:00.0000000,0,126,1,30,1
9515,2016-01-27 00:00:00.0000000,0,126,1,30,1
9516,2016-01-30 00:00:00.0000000,0,76,1,15,1
9517,2016-01-30 00:00:00.0000000,0,69,1,15,1
9518,2016-01-30 00:00:00.0000000,0,73,1,15,1
9519,2016-01-30 00:00:00.0000000,0,73,1,15,1
9520,2016-01-30 00:00:00.0000000,0,73,1,15,1
9521,2016-01-30 00:00:00.0000000,0,73,1,15,1
9522,2016-01-30 00:00:00.0000000,0,43,1,8,1
9523,2016-01-30 00:00:00.0000000,0,43,1,8,1
9524,2016-01-30 00:00:00.0000000,0,43,1,8,1
9525,2016-01-30 00:00:00.0000000,0,43,1,8,1
9526,2016-01-30 00:00:00.0000000,0,43,1,8,1
9527,2016-01-30 00:00:00.0000000,0,43,1,8,1
9528,2016-01-30 00:00:00.0000000,0,43,1,8,1
9529,2016-01-30 00:00:00.0000000,0,87,1,12,1
9530,2016-01-30 00:00:00.0000000,0,87,1,12,1
9531,2016-01-30 00:00:00.0000000,0,87,1,12,1
9532,2016-01-30 00:00:00.0000000,0,87,1,12,1
9533,2016-01-30 00:00:00.0000000,0,87,1,12,1
9534,2016-01-30 00:00:00.0000000,0,87,1,12,1
9535,2016-01-30 00:00:00.0000000,0,87,1,12,1
9536,2016-01-30 00:00:00.0000000,0,87,1,12,1
9537,2016-01-30 00:00:00.0000000,0,87,1,12,1
9538,2016-01-30 00:00:00.0000000,0,87,1,12,1
9539,2016-01-30 00:00:00.0000000,0,87,1,12,1
9540,2016-01-30 00:00:00.0000000,0,87,1,12,1
9541,2016-01-30 00:00:00.0000000,0,87,1,12,1
9542,2016-01-30 00:00:00.0000000,0,87,1,12,1
9543,2016-01-30 00:00:00.0000000,0,87,1,12,1
9544,2016-01-30 00:00:00.0000000,0,87,1,12,1
9545,2016-01-30 00:00:00.0000000,0,87,1,12,1
9546,2016-01-30 00:00:00.0000000,0,87,1,12,1
9547,2016-01-30 00:00:00.0000000,0,87,1,12,1
9548,2016-01-30 00:00:00.0000000,0,87,1,12,1
9549,2016-01-30 00:00:00.0000000,0,87,1,12,1
9550,2016-01-30 00:00:00.0000000,0,87,1,12,1
9551,2016-01-30 00:00:00.0000000,0,87,1,12,1
9552,2016-01-27 00:00:00.0000000,0,143,1,30,1
9553,2016-01-27 00:00:00.0000000,0,143,1,30,1
9554,2016-01-27 00:00:00.0000000,0,143,1,30,1
9555,2016-01-27 00:00:00.0000000,0,143,1,30,1
9556,2016-01-27 00:00:00.0000000,0,143,1,30,1
9557,2016-01-27 00:00:00.0000000,0,143,1,30,1
9558,2018-05-16 00:00:00.0000000,0,71,1,3,1
9559,2018-07-31 00:00:00.0000000,0,16,1,5,1
9560,2018-07-31 00:00:00.0000000,0,16,1,5,1
9561,2018-07-31 00:00:00.0000000,0,12,1,5,1
9562,2018-08-02 00:00:00.0000000,0,14,1,5,1
9563,2018-11-12 00:00:00.0000000,0,29,1,5,1
9564,2019-02-13 00:00:00.0000000,0,10,1,3,1
9565,2018-04-26 00:00:00.0000000,0,12,1,3,1
9566,2017-11-23 00:00:00.0000000,0,8,1,3,1
9567,2017-11-23 00:00:00.0000000,0,14,1,3,1
9568,2018-05-11 00:00:00.0000000,0,16,1,3,1
9569,2017-11-18 00:00:00.0000000,0,11,1,3,1
9570,2018-06-26 00:00:00.0000000,0,17,1,3,1
9571,2018-04-27 00:00:00.0000000,0,11,1,3,1
9572,2018-04-27 00:00:00.0000000,0,9,1,3,1
9573,2016-12-17 00:00:00.0000000,0,6,1,3,1
9574,2017-02-09 00:00:00.0000000,0,14,1,2,1
9575,2017-02-17 00:00:00.0000000,0,44,1,3,1
9576,2017-02-17 00:00:00.0000000,0,9,1,3,1
9577,2017-02-17 00:00:00.0000000,0,9,1,3,1
9578,2017-03-02 00:00:00.0000000,0,17,1,3,1
9579,2018-11-30 00:00:00.0000000,0,10,1,2,1
9580,2018-07-18 00:00:00.0000000,0,6,1,3,1
9581,2018-07-29 00:00:00.0000000,0,16,1,3,1
9582,2018-07-30 00:00:00.0000000,0,19,1,3,1
9583,2018-11-30 00:00:00.0000000,0,21,1,3,1
9584,2018-11-30 00:00:00.0000000,0,17,1,3,1
9585,2018-11-30 00:00:00.0000000,0,17,1,3,1
9586,2018-11-30 00:00:00.0000000,0,17,1,3,1
9587,2018-11-30 00:00:00.0000000,0,17,1,3,1
9588,2018-11-30 00:00:00.0000000,0,17,1,3,1
9589,2018-11-30 00:00:00.0000000,0,17,1,3,1
9590,2018-11-30 00:00:00.0000000,0,17,1,3,1
9591,2017-05-11 00:00:00.0000000,0,8,1,2,1
9592,2017-05-11 00:00:00.0000000,0,8,1,3,1
9593,2017-05-11 00:00:00.0000000,0,21,1,3,1
9594,2017-05-11 00:00:00.0000000,0,21,1,3,1
9595,2018-02-18 00:00:00.0000000,0,16,1,3,1
9596,2018-02-18 00:00:00.0000000,0,16,1,3,1
9597,2018-02-28 00:00:00.0000000,0,17,1,3,1
9598,2018-05-24 00:00:00.0000000,0,27,1,2,1
9599,2018-01-24 00:00:00.0000000,0,16,1,3,1
9600,2018-01-08 00:00:00.0000000,0,16,1,3,1
9601,2018-05-23 00:00:00.0000000,0,18,1,3,1
9602,2016-06-22 00:00:00.0000000,0,44,1,5,1
9603,2018-04-18 00:00:00.0000000,0,26,1,2,1
9604,2015-01-13 00:00:00.0000000,0,301,1,80,1
9605,2015-02-13 00:00:00.0000000,0,44,1,10,1
9606,2019-07-03 00:00:00.0000000,0,20,1,20,1
9607,2018-07-09 00:00:00.0000000,0,15,1,3,1
9608,2018-07-09 00:00:00.0000000,0,12,1,3,1
9609,2018-07-09 00:00:00.0000000,0,8,1,3,1
9610,2018-07-09 00:00:00.0000000,0,8,1,3,1
9611,2018-07-09 00:00:00.0000000,0,4,1,2,1
9612,2018-07-10 00:00:00.0000000,0,7,1,2,1
9613,2018-07-10 00:00:00.0000000,0,9,1,2,1
9614,2018-07-10 00:00:00.0000000,0,15,1,2,1
9615,2018-05-25 00:00:00.0000000,0,13,1,2,1
9616,2018-05-24 00:00:00.0000000,0,24,1,2,1
9617,2018-05-24 00:00:00.0000000,0,25,1,2,1
9618,2018-05-24 00:00:00.0000000,0,19,1,2,1
9619,2018-05-23 00:00:00.0000000,0,10,1,2,1
9620,2018-05-25 00:00:00.0000000,0,11,1,2,1
9621,2018-05-25 00:00:00.0000000,0,27,1,2,1
9622,2018-05-25 00:00:00.0000000,0,14,1,2,1
9623,2018-05-25 00:00:00.0000000,0,14,1,2,1
9624,2018-05-23 00:00:00.0000000,0,22,1,2,1
9625,2018-05-23 00:00:00.0000000,0,15,1,2,1
9626,2018-05-23 00:00:00.0000000,0,21,1,2,1
9627,2018-05-23 00:00:00.0000000,0,22,1,2,1
9628,2018-05-24 00:00:00.0000000,0,17,1,2,1
9629,2018-05-24 00:00:00.0000000,0,14,1,2,1
9630,2018-05-24 00:00:00.0000000,0,18,1,2,1
9631,2018-05-10 00:00:00.0000000,0,17,1,2,1
9632,2018-01-13 00:00:00.0000000,0,17,1,2,1
9633,2018-01-08 00:00:00.0000000,0,21,1,2,1
9634,2018-01-10 00:00:00.0000000,0,29,1,2,1
9635,2018-01-10 00:00:00.0000000,0,31,1,2,1
9636,2018-01-10 00:00:00.0000000,0,19,1,2,1
9637,2018-01-10 00:00:00.0000000,0,14,1,2,1
9638,2018-01-10 00:00:00.0000000,0,19,1,2,1
9639,2016-04-14 00:00:00.0000000,0,36,1,5,1
9640,2016-04-12 00:00:00.0000000,0,124,1,30,1
9641,2016-04-14 00:00:00.0000000,0,42,1,5,1
9642,2016-04-14 00:00:00.0000000,0,42,1,5,1
9643,2016-04-14 00:00:00.0000000,0,42,1,5,1
9644,2016-04-14 00:00:00.0000000,0,42,1,5,1
9645,2017-07-05 00:00:00.0000000,0,15,1,2,1
9646,2016-04-12 00:00:00.0000000,0,126,1,30,1
9647,2016-04-12 00:00:00.0000000,0,126,1,30,1
9648,2017-07-05 00:00:00.0000000,0,17,1,2,1
9649,2016-04-14 00:00:00.0000000,0,42,1,5,1
9650,2016-04-14 00:00:00.0000000,0,42,1,5,1
9651,2016-04-14 00:00:00.0000000,0,42,1,5,1
9652,2016-04-14 00:00:00.0000000,0,42,1,5,1
9653,2016-04-14 00:00:00.0000000,0,42,1,5,1
9654,2017-07-05 00:00:00.0000000,0,16,1,2,1
9655,2016-04-14 00:00:00.0000000,0,39,1,5,1
9656,2016-04-14 00:00:00.0000000,0,39,1,5,1
9657,2016-04-14 00:00:00.0000000,0,39,1,5,1
9658,2016-04-14 00:00:00.0000000,0,39,1,5,1
9659,2016-04-14 00:00:00.0000000,0,39,1,5,1
9660,2016-04-14 00:00:00.0000000,0,39,1,5,1
9661,2018-06-11 00:00:00.0000000,0,9,1,2,1
9662,2016-04-13 00:00:00.0000000,0,32,1,5,1
9663,2018-06-11 00:00:00.0000000,0,15,1,2,1
9664,2016-04-13 00:00:00.0000000,0,32,1,5,1
9665,2018-06-11 00:00:00.0000000,0,13,1,2,1
9666,2016-04-13 00:00:00.0000000,0,37,1,52,1
9667,2016-04-13 00:00:00.0000000,0,37,1,52,1
9668,2016-04-13 00:00:00.0000000,0,37,1,52,1
9669,2016-04-13 00:00:00.0000000,0,37,1,52,1
9670,2016-04-13 00:00:00.0000000,0,37,1,52,1
